id,key,value,type
,,,
452622382,amenity,parking,regular
,,,
452622383,amenity,bbq,regular
,,,
452622384,amenity,kindergarten,regular
,,,
452622385,amenity,place_of_worship,regular
,,,
452622385,building,church,regular
,,,
452622385,denomination,methodist,regular
,,,
452622385,name,Harris United Methodist Church,regular
,,,
452622385,religion,christian,regular
,,,
452641070,highway,service,regular
,,,
452641070,service,driveway,regular
,,,
452717259,power,line,regular
,,,
452717265,power,line,regular
,,,
452717270,power,line,regular
,,,
452717270,voltage,46000,regular
,,,
452717271,power,line,regular
,,,
452717273,power,substation,regular
,,,
452717273,substation,distribution,regular
,,,
452717273,voltage,46000,regular
,,,
452717274,location,outdoor,regular
,,,
452717274,name,Halawa Substation,regular
,,,
452717274,operator,Hawaiian Electric Company,regular
,,,
452717274,power,substation,regular
,,,
452717274,voltage,138000;46000,regular
,,,
452717276,location,outdoor,regular
,,,
452717276,name,Pukele Substation,regular
,,,
452717276,operator,Hawaiian Electric Company,regular
,,,
452717276,power,substation,regular
,,,
452717276,ref,2702,regular
,,,
452717276,substation,transmission,regular
,,,
452717276,voltage,138000;46000;12470,regular
,,,
452717279,power,line,regular
,,,
452717279,voltage,46000,regular
,,,
452717283,building,yes,regular
,,,
452721249,building,yes,regular
,,,
452721250,building,yes,regular
,,,
452721251,building,yes,regular
,,,
452721252,building,yes,regular
,,,
452721253,building,yes,regular
,,,
452721254,building,yes,regular
,,,
452721255,building,yes,regular
,,,
452721256,building,yes,regular
,,,
452721257,building,yes,regular
,,,
452721258,building,yes,regular
,,,
452721259,building,yes,regular
,,,
452721260,building,yes,regular
,,,
452721261,building,yes,regular
,,,
452721262,building,yes,regular
,,,
452721263,building,yes,regular
,,,
452721264,building,yes,regular
,,,
452721265,building,yes,regular
,,,
452721266,building,yes,regular
,,,
452721267,building,yes,regular
,,,
452721268,building,yes,regular
,,,
452721269,building,yes,regular
,,,
452721270,building,yes,regular
,,,
452721271,building,yes,regular
,,,
452721272,building,yes,regular
,,,
452721273,building,yes,regular
,,,
452721274,amenity,place_of_worship,regular
,,,
452721274,building,yes,regular
,,,
452721274,denomination,christian,regular
,,,
452721274,name,Makiki Christian Church,regular
,,,
452721274,religion,christian,regular
,,,
452721274,wikidata,Q11339934,regular
,,,
452721275,building,yes,regular
,,,
452793249,highway,residential,regular
,,,
452793249,name,Kuine Place,regular
,,,
452793250,leisure,park,regular
,,,
452793251,building,house,regular
,,,
452793252,building,garage,regular
,,,
452804258,highway,footway,regular
,,,
452804258,surface,ground,regular
,,,
452804259,landuse,grass,regular
,,,
452804259,natural,grassland,regular
,,,
452804260,building,yes,regular
,,,
452804261,highway,footway,regular
,,,
452804261,surface,ground,regular
,,,
452804262,highway,footway,regular
,,,
452804262,surface,ground,regular
,,,
452804263,highway,footway,regular
,,,
452804263,surface,ground,regular
,,,
452804264,highway,footway,regular
,,,
452804264,surface,ground,regular
,,,
452804265,highway,footway,regular
,,,
452804265,surface,ground,regular
,,,
452804266,building,yes,regular
,,,
452804267,highway,footway,regular
,,,
452804267,surface,ground,regular
,,,
452804268,highway,footway,regular
,,,
452804268,surface,ground,regular
,,,
452804269,natural,water,regular
,,,
452804270,building,yes,regular
,,,
452831988,man_made,pier,regular
,,,
452831988,mooring,private,regular
,,,
452831989,man_made,pier,regular
,,,
452831989,mooring,private,regular
,,,
453047532,building,yes,regular
,,,
453047533,building,yes,regular
,,,
453047534,building,yes,regular
,,,
453047535,building,yes,regular
,,,
453047536,building,yes,regular
,,,
453047537,building,yes,regular
,,,
453047538,building,yes,regular
,,,
453047539,building,yes,regular
,,,
453047540,building,yes,regular
,,,
453047541,building,yes,regular
,,,
453047542,building,yes,regular
,,,
453047543,building,yes,regular
,,,
453047544,building,yes,regular
,,,
453047545,building,yes,regular
,,,
453047546,building,yes,regular
,,,
453047547,building,yes,regular
,,,
453047548,building,yes,regular
,,,
453047549,building,yes,regular
,,,
453047550,building,yes,regular
,,,
453047551,building,yes,regular
,,,
453047552,building,yes,regular
,,,
453047553,building,yes,regular
,,,
453047554,building,yes,regular
,,,
453047555,building,yes,regular
,,,
453047556,building,yes,regular
,,,
453047557,building,yes,regular
,,,
453047558,building,yes,regular
,,,
453047559,building,yes,regular
,,,
453047560,building,yes,regular
,,,
453049249,building,yes,regular
,,,
453049250,building,yes,regular
,,,
453049251,building,yes,regular
,,,
453049252,building,yes,regular
,,,
453049253,building,yes,regular
,,,
453049254,city,Honolulu,addr
,,,
453049254,housenumber,704,addr
,,,
453049254,postcode,96814,addr
,,,
453049254,state,HI,addr
,,,
453049254,street,Piikoi Street,addr
,,,
453049254,building,yes,regular
,,,
453049255,building,yes,regular
,,,
453049256,building,yes,regular
,,,
453049257,building,yes,regular
,,,
453049258,building,yes,regular
,,,
453049259,building,yes,regular
,,,
453049260,building,yes,regular
,,,
453049261,building,yes,regular
,,,
453049262,building,yes,regular
,,,
453049263,building,yes,regular
,,,
453049264,building,yes,regular
,,,
453049265,building,yes,regular
,,,
453049266,building,yes,regular
,,,
453049267,building,yes,regular
,,,
453049268,building,yes,regular
,,,
453049269,building,yes,regular
,,,
453049270,city,Honolulu,addr
,,,
453049270,housenumber,1117,addr
,,,
453049270,postcode,96814,addr
,,,
453049270,state,HI,addr
,,,
453049270,street,Hoolai Street,addr
,,,
453049270,building,yes,regular
,,,
453049271,city,Honolulu,addr
,,,
453049271,housenumber,1111,addr
,,,
453049271,postcode,96814,addr
,,,
453049271,state,HI,addr
,,,
453049271,street,Hoolai Street,addr
,,,
453049271,building,yes,regular
,,,
453049272,building,yes,regular
,,,
453049273,city,Honolulu,addr
,,,
453049273,housenumber,701,addr
,,,
453049273,postcode,96814,addr
,,,
453049273,state,HI,addr
,,,
453049273,street,Pensacola Street,addr
,,,
453049273,building,yes,regular
,,,
453049274,building,yes,regular
,,,
453049275,building,yes,regular
,,,
453049277,building,yes,regular
,,,
453049278,building,yes,regular
,,,
453049280,building,yes,regular
,,,
453049282,building,yes,regular
,,,
453049284,building,yes,regular
,,,
453049286,building,yes,regular
,,,
453049463,natural,water,regular
,,,
453049465,natural,water,regular
,,,
453321364,building,yes,regular
,,,
453321365,building,yes,regular
,,,
453321785,building,yes,regular
,,,
453322396,building,yes,regular
,,,
453322618,building,yes,regular
,,,
453323779,building,yes,regular
,,,
453324147,building,yes,regular
,,,
453324989,building,yes,regular
,,,
453467889,amenity,place_of_worship,regular
,,,
453467889,building,church,regular
,,,
453467889,name,University Avenue Baptist Church,regular
,,,
453467889,religion,christian,regular
,,,
453557884,building,yes,regular
,,,
453557885,building,yes,regular
,,,
453557886,building,yes,regular
,,,
453557887,building,yes,regular
,,,
453557888,building,yes,regular
,,,
453557889,building,yes,regular
,,,
453557890,building,yes,regular
,,,
453557891,building,yes,regular
,,,
453557892,building,yes,regular
,,,
453557895,building,yes,regular
,,,
453557896,building,yes,regular
,,,
453557897,building,yes,regular
,,,
453557898,building,yes,regular
,,,
453557899,building,yes,regular
,,,
453557900,building,yes,regular
,,,
453557901,building,yes,regular
,,,
453557902,building,yes,regular
,,,
453557904,building,yes,regular
,,,
453557905,building,yes,regular
,,,
453557908,building,yes,regular
,,,
454110023,highway,footway,regular
,,,
454110023,smoothness,intermediate,regular
,,,
454110023,surface,concrete,regular
,,,
454110024,highway,footway,regular
,,,
454110024,smoothness,intermediate,regular
,,,
454110024,surface,concrete,regular
,,,
454110025,leisure,garden,regular
,,,
454239465,landuse,retail,regular
,,,
454239465,name,Market City,regular
,,,
454445785,highway,motorway_link,regular
,,,
454445785,oneway,yes,regular
,,,
454445785,start_date,1983,regular
,,,
454585481,state,HI,addr
,,,
454585481,amenity,theatre,regular
,,,
454585481,building,school,regular
,,,
454585481,ele,63,regular
,,,
454585481,county_name,Honolulu,gnis
,,,
454585481,feature_id,1956353,gnis
,,,
454585481,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
,,,
454585481,reviewed,no,gnis
,,,
454585481,name,Bakken Auditorium,regular
,,,
454585481,source,USGS Geonames,regular
,,,
454591339,state,HI,addr
,,,
454591339,building,school,regular
,,,
454591339,ele,65,regular
,,,
454591339,county_name,Honolulu,gnis
,,,
454591339,feature_id,1890827,gnis
,,,
454591339,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
,,,
454591339,reviewed,no,gnis
,,,
454591339,name,Atherton Hall,regular
,,,
454591339,source,USGS Geonames,regular
,,,
454606349,city,Honolulu,addr
,,,
454606349,country,US,addr
,,,
454606349,housenumber,520,addr
,,,
454606349,postcode,96816,addr
,,,
454606349,street,Makapu‘u Avenue,addr
,,,
454606349,amenity,theatre,regular
,,,
454606349,building,yes,regular
,,,
454606349,fax,+1 (808) 735-1250,regular
,,,
454606349,name,Diamond Head Theatre,regular
,,,
454606349,phone,+1 (808) 733-0277,regular
,,,
454606349,website,https://www.diamondheadtheatre.com/,regular
,,,
454606349,wikidata,Q5270817,regular
,,,
454607381,city,Honolulu,addr
,,,
454607381,housenumber,1776,addr
,,,
454607381,postcode,96822,addr
,,,
454607381,state,HI,addr
,,,
454607381,street,University Avenue,addr
,,,
454607381,building,university,regular
,,,
454607381,name,University Ave. Annexes,regular
,,,
454607382,city,Honolulu,addr
,,,
454607382,housenumber,1776,addr
,,,
454607382,postcode,96822,addr
,,,
454607382,state,HI,addr
,,,
454607382,street,University Avenue,addr
,,,
454607382,building,university,regular
,,,
454607382,name,University Ave. Annexes,regular
,,,
454607383,city,Honolulu,addr
,,,
454607383,housenumber,1776,addr
,,,
454607383,postcode,96822,addr
,,,
454607383,state,HI,addr
,,,
454607383,street,University Avenue,addr
,,,
454607383,building,university,regular
,,,
454607383,name,University Ave. Annexes,regular
,,,
454607384,city,Honolulu,addr
,,,
454607384,housenumber,1726,addr
,,,
454607384,postcode,96822,addr
,,,
454607384,state,HI,addr
,,,
454607384,street,University Avenue,addr
,,,
454607384,building,school,regular
,,,
454607384,name,Locker Building,regular
,,,
454607386,building,school,regular
,,,
454607386,levels,1,building
,,,
454607386,height,4,regular
,,,
454607386,name,FROG 2,regular
,,,
454607387,building,school,regular
,,,
454607387,levels,1,building
,,,
454607387,height,4,regular
,,,
454607387,name,FROG 1,regular
,,,
454608108,part,school,building
,,,
454678753,landuse,grass,regular
,,,
454678754,highway,service,regular
,,,
454678754,maxspeed,20 mph,regular
,,,
454678755,amenity,parking,regular
,,,
454678755,name,Parking,regular
,,,
454678755,park_ride,bus,regular
,,,
454678755,parking,surface,regular
,,,
454678755,surface,paved,regular
,,,
454678756,highway,service,regular
,,,
454678756,maxspeed,20 mph,regular
,,,
454678756,name,Parking Access Road,regular
,,,
454678756,oneway,yes,regular
,,,
454757510,leisure,pitch,regular
,,,
454757510,sport,tennis,regular
,,,
454757511,leisure,pitch,regular
,,,
454757511,sport,tennis,regular
,,,
454757512,building,school,regular
,,,
454757513,building,school,regular
,,,
454757514,leisure,pitch,regular
,,,
454757514,sport,tennis,regular
,,,
454757515,leisure,pitch,regular
,,,
454757515,sport,tennis,regular
,,,
454757516,building,school,regular
,,,
454757516,name,Admissions Office,regular
,,,
454757517,building,school,regular
,,,
454757518,building,school,regular
,,,
454757518,name,President’s Office,regular
,,,
454757519,building,school,regular
,,,
454757520,building,school,regular
,,,
454757521,building,school,regular
,,,
454757522,building,school,regular
,,,
454757523,building,school,regular
,,,
454757524,building,school,regular
,,,
454757524,name,External Affairs/Summer School,regular
,,,
454757526,building,school,regular
,,,
454757527,building,school,regular
,,,
454757527,name,Advancement Office,regular
,,,
454757530,building,school,regular
,,,
454757530,name,Atherton House & Hula Pavilion,regular
,,,
454759837,landuse,grass,regular
,,,
454759838,state,HI,addr
,,,
454759838,building,school,regular
,,,
454759838,description,Middle School,regular
,,,
454759838,ele,58,regular
,,,
454759838,county_name,Honolulu,gnis
,,,
454759838,feature_id,1946805,gnis
,,,
454759838,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
,,,
454759838,reviewed,no,gnis
,,,
454759838,name,Wood Hall,regular
,,,
454759838,old_name,Gulick Hall,regular
,,,
454759838,source,USGS Geonames,regular
,,,
454759839,state,HI,addr
,,,
454759839,building,yes,regular
,,,
454759839,description,Middle School,regular
,,,
454759839,ele,54,regular
,,,
454759839,county_name,Honolulu,gnis
,,,
454759839,feature_id,1946688,gnis
,,,
454759839,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
,,,
454759839,reviewed,no,gnis
,,,
454759839,name,Bingham Hall,regular
,,,
454759839,source,USGS Geonames,regular
,,,
454759840,state,HI,addr
,,,
454759840,building,school,regular
,,,
454759840,ele,64,regular
,,,
454759840,county_name,Honolulu,gnis
,,,
454759840,feature_id,1956354,gnis
,,,
454759840,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
,,,
454759840,reviewed,no,gnis
,,,
454759840,name,Chew Technology Center,regular
,,,
454759840,source,USGS Geonames,regular
,,,
454759841,state,HI,addr
,,,
454759841,building,school,regular
,,,
454759841,description,Middle School Administration,regular
,,,
454759841,ele,59,regular
,,,
454759841,county_name,Honolulu,gnis
,,,
454759841,feature_id,1946882,gnis
,,,
454759841,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
,,,
454759841,reviewed,no,gnis
,,,
454759841,name,Hopwood Hall,regular
,,,
454759841,source,USGS Geonames,regular
,,,
454759842,building,school,regular
,,,
454759842,name,"Mike & Sandy Hartley Math, Science & Technology Complex/Harry & Jeanette Weinberg Technology Plaza",regular
,,,
454759844,state,HI,addr
,,,
454759844,building,school,regular
,,,
454759844,ele,71,regular
,,,
454759844,county_name,Honolulu,gnis
,,,
454759844,feature_id,1904684,gnis
,,,
454759844,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
,,,
454759844,reviewed,no,gnis
,,,
454759844,name,Kawaiahaʻo Hall,regular
,,,
454759844,source,USGS Geonames,regular
,,,
454766283,leisure,pitch,regular
,,,
454766283,sport,basketball,regular
,,,
454766284,leisure,pitch,regular
,,,
454766284,sport,basketball,regular
,,,
454766286,access,private,regular
,,,
454766286,leisure,swimming_pool,regular
,,,
454766287,state,HI,addr
,,,
454766287,building,school,regular
,,,
454766287,ele,48,regular
,,,
454766287,county_name,Honolulu,gnis
,,,
454766287,feature_id,1956369,gnis
,,,
454766287,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
,,,
454766287,reviewed,no,gnis
,,,
454766287,leisure,sports_centre,regular
,,,
454766287,name,Mills Gym,regular
,,,
454766287,source,USGS Geonames,regular
,,,
454766288,state,HI,addr
,,,
454766288,building,yes,regular
,,,
454766288,ele,63,regular
,,,
454766288,county_name,Honolulu,gnis
,,,
454766288,feature_id,1956374,gnis
,,,
454766288,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
,,,
454766288,reviewed,no,gnis
,,,
454766288,name,Scudder Dining Hall,regular
,,,
454766288,source,USGS Geonames,regular
,,,
454766289,building,school,regular
,,,
454766291,building,school,regular
,,,
454766291,name,Martin Craft Shop,regular
,,,
454766292,leisure,pitch,regular
,,,
454766292,name,Athletic Field,regular
,,,
454766292,sport,multi,regular
,,,
454766293,leisure,pitch,regular
,,,
454766293,sport,baseball,regular
,,,
454766294,building,school,regular
,,,
454766295,building,university,regular
,,,
454766296,building,university,regular
,,,
454766297,building,school,regular
,,,
454766297,name,Art Pavilion,regular
,,,
454766298,building,house,regular
,,,
454766298,name,Staff Residence,regular
,,,
454766299,building,school,regular
,,,
454766300,leisure,pitch,regular
,,,
454766300,name,Frear Softball Field,regular
,,,
454766300,sport,softball,regular
,,,
454766301,landuse,grass,regular
,,,
454769963,building,school,regular
,,,
454769963,name,Maintenance & Facilities,regular
,,,
454769965,state,HI,addr
,,,
454769965,building,school,regular
,,,
454769965,description,High School Administration,regular
,,,
454769965,ele,55,regular
,,,
454769965,county_name,Honolulu,gnis
,,,
454769965,feature_id,1946739,gnis
,,,
454769965,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
,,,
454769965,reviewed,no,gnis
,,,
454769965,name,Damon Hall,regular
,,,
454769965,source,USGS Geonames,regular
,,,
454769966,building,school,regular
,,,
454769966,name,Athletics Locker Room/Stone Fitness Center,regular
,,,
454769967,building,school,regular
,,,
454769968,building,school,regular
,,,
454769969,leisure,pitch,regular
,,,
454769969,sport,basketball,regular
,,,
454769970,building,school,regular
,,,
454769970,name,Batting Cages,regular
,,,
454769971,building,school,regular
,,,
454769972,building,school,regular
,,,
454769972,name,Elementary Art House,regular
,,,
454769973,building,school,regular
,,,
454769973,name,Character Education House,regular
,,,
454769974,building,school,regular
,,,
454769976,building,school,regular
,,,
454769977,building,school,regular
,,,
454769978,state,HI,addr
,,,
454769978,building,school,regular
,,,
454769978,description,Preschool & Elementary Administration,regular
,,,
454769978,ele,59,regular
,,,
454769978,county_name,Honolulu,gnis
,,,
454769978,feature_id,1905268,gnis
,,,
454769978,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
,,,
454769978,reviewed,no,gnis
,,,
454769978,name,Wilcox Hall,regular
,,,
454769978,source,USGS Geonames,regular
,,,
454769979,building,school,regular
,,,
454769980,building,school,regular
,,,
454769981,building,school,regular
,,,
454769981,name,Preschool & Elementary School,regular
,,,
454769982,building,school,regular
,,,
454769983,building,school,regular
,,,
454769984,building,school,regular
,,,
454770748,city,Honolulu,addr
,,,
454770748,housenumber,2404,addr
,,,
454770748,postcode,96822,addr
,,,
454770748,state,HI,addr
,,,
454770748,street,Maile Way,addr
,,,
454770748,building,university,regular
,,,
454770748,name,Business Administration,regular
,,,
454770749,part,university,building
,,,
454770750,part,university,building
,,,
454779662,highway,secondary,regular
,,,
454779662,name,Prospect Street,regular
,,,
454779662,surface,asphalt,regular
,,,
454779662,cfcc,A41,tiger
,,,
454779662,county,"Honolulu, HI",tiger
,,,
454779662,name_base,Prospect,tiger
,,,
454779662,name_type,St,tiger
,,,
454779663,highway,footway,regular
,,,
454779664,highway,footway,regular
,,,
454779665,highway,footway,regular
,,,
454779666,highway,footway,regular
,,,
454779667,highway,steps,regular
,,,
454779667,incline,up,regular
,,,
454779668,highway,service,regular
,,,
454779668,oneway,yes,regular
,,,
454779668,service,parking_aisle,regular
,,,
454779668,surface,paved,regular
,,,
454779669,highway,service,regular
,,,
454779669,oneway,yes,regular
,,,
454779669,service,driveway,regular
,,,
454779670,highway,service,regular
,,,
454779670,oneway,yes,regular
,,,
454779670,service,driveway,regular
,,,
454779671,landuse,grass,regular
,,,
454779672,building,school,regular
,,,
454779673,highway,service,regular
,,,
454779673,oneway,yes,regular
,,,
454779673,service,driveway,regular
,,,
454779674,highway,service,regular
,,,
454779674,oneway,yes,regular
,,,
454779674,service,parking_aisle,regular
,,,
454779674,surface,paved,regular
,,,
454779675,amenity,parking,regular
,,,
454779675,parking,surface,regular
,,,
454779676,building,school,regular
,,,
454779677,building,school,regular
,,,
454779680,building,school,regular
,,,
454779682,building,school,regular
,,,
454779683,building,school,regular
,,,
454779685,building,school,regular
,,,
454779687,building,school,regular
,,,
454779690,building,school,regular
,,,
454779691,building,school,regular
,,,
454781402,natural,scrub,regular
,,,
454810034,highway,service,regular
,,,
454810034,service,parking_aisle,regular
,,,
454810035,amenity,parking,regular
,,,
454810036,highway,service,regular
,,,
454810036,service,driveway,regular
,,,
454811375,name,Kanaha Stream,regular
,,,
454811375,waterway,stream,regular
,,,
454817191,layer,-1,regular
,,,
454817191,name,Makiki Ditch,regular
,,,
454817191,tunnel,yes,regular
,,,
454817191,waterway,drain,regular
,,,
454817191,width,3.5,regular
,,,
454817192,name,Makiki Ditch,regular
,,,
454817192,waterway,drain,regular
,,,
454817192,width,3.5,regular
,,,
454828062,name,Kanealole Stream,regular
,,,
454828062,waterway,stream,regular
,,,
454828063,name,Maunalaha Stream,regular
,,,
454828063,waterway,stream,regular
,,,
454828064,name,Moleka Stream,regular
,,,
454828064,waterway,stream,regular
,,,
454828065,name,Moleka Stream,regular
,,,
454828065,waterway,stream,regular
,,,
454909142,amenity,parking_space,regular
,,,
454909142,name,Layover Bays,regular
,,,
454909143,building,yes,regular
,,,
454909143,name,Guard Shack,regular
,,,
454909144,highway,service,regular
,,,
454909144,maxspeed,20 mph,regular
,,,
454909144,name,HandiVan Parking,regular
,,,
454909144,service,parking_aisle,regular
,,,
454909145,highway,service,regular
,,,
454909145,maxspeed,20 mph,regular
,,,
454909145,service,parking_aisle,regular
,,,
454909146,highway,service,regular
,,,
454909146,maxspeed,20 mph,regular
,,,
454909146,service,parking_aisle,regular
,,,
454909147,highway,service,regular
,,,
454909147,maxspeed,20 mph,regular
,,,
454909147,service,parking_aisle,regular
,,,
454909148,highway,service,regular
,,,
454909148,maxspeed,20 mph,regular
,,,
454909148,oneway,yes,regular
,,,
454922743,highway,steps,regular
,,,
454922743,incline,up,regular
,,,
454922744,highway,steps,regular
,,,
454922744,incline,up,regular
,,,
454978654,building,yes,regular
,,,
454978655,building,yes,regular
,,,
454978656,building,retail,regular
,,,
454978657,highway,secondary,regular
,,,
454978657,oneway,yes,regular
,,,
454978658,highway,residential,regular
,,,
454978658,name,Kilihau Street,regular
,,,
454978658,oneway,yes,regular
,,,
454978659,highway,residential,regular
,,,
454978659,name,Kilihau Street,regular
,,,
454978659,oneway,yes,regular
,,,
454978659,cfcc,A41,tiger
,,,
454978659,county,"Honolulu, HI",tiger
,,,
454978659,name_base,Kilihau,tiger
,,,
454978659,name_type,St,tiger
,,,
454978659,reviewed,no,tiger
,,,
454978660,building,yes,regular
,,,
454978661,building,yes,regular
,,,
454978662,highway,service,regular
,,,
454978663,bridge,yes,regular
,,,
454978663,highway,service,regular
,,,
454978664,bridge,yes,regular
,,,
454978664,highway,service,regular
,,,
454978665,highway,service,regular
,,,
454978666,bridge,yes,regular
,,,
454978666,highway,service,regular
,,,
454978667,highway,service,regular
,,,
454978668,highway,service,regular
,,,
454978669,waterway,ditch,regular
,,,
454978670,landuse,grass,regular
,,,
454978671,landuse,grass,regular
,,,
454978674,building,yes,regular
,,,
454978675,bridge,viaduct,regular
,,,
454978675,highway,motorway,regular
,,,
454978675,layer,2,regular
,,,
454978675,oneway,yes,regular
,,,
454978675,ref,I H1,regular
,,,
454978676,bridge,yes,regular
,,,
454978676,highway,motorway,regular
,,,
454978676,layer,2,regular
,,,
454978676,maxspeed,55 mph,regular
,,,
454978676,oneway,yes,regular
,,,
454978676,ref,I H1,regular
,,,
455061286,bridge,yes,regular
,,,
455061286,highway,footway,regular
,,,
455061286,layer,1,regular
,,,
455118082,highway,service,regular
,,,
455136536,highway,tertiary,regular
,,,
455136536,name,Saint Louis Drive,regular
,,,
455334507,building,yes,regular
,,,
455334508,building,yes,regular
,,,
455334509,building,yes,regular
,,,
455334509,name,Bus Pass Office,regular
,,,
455334510,building,yes,regular
,,,
455334511,building,yes,regular
,,,
455334511,name,Guard Shack,regular
,,,
455334512,bench,yes,regular
,,,
455334512,building,roof,regular
,,,
455334512,covered,yes,regular
,,,
455334512,public_transport,platform,regular
,,,
455334512,shelter,yes,regular
,,,
455365792,city,Honolulu,addr
,,,
455365792,housenumber,1107,addr
,,,
455365792,postcode,96814,addr
,,,
455365792,state,HI,addr
,,,
455365792,street,South King Street,addr
,,,
455365792,building,yes,regular
,,,
455365792,craft,photographer,regular
,,,
455365792,name,House of Photography,regular
,,,
455365795,building,yes,regular
,,,
455365796,building,yes,regular
,,,
455365799,building,yes,regular
,,,
455365800,building,yes,regular
,,,
455365801,building,yes,regular
,,,
455365802,building,yes,regular
,,,
455365804,building,yes,regular
,,,
455365805,building,yes,regular
,,,
455365806,building,yes,regular
,,,
455365807,building,yes,regular
,,,
455365808,building,yes,regular
,,,
455365809,building,yes,regular
,,,
455365810,building,yes,regular
,,,
455365812,city,Honolulu,addr
,,,
455365812,housenumber,1003,addr
,,,
455365812,postcode,96814,addr
,,,
455365812,state,HI,addr
,,,
455365812,street,Pensacola Street,addr
,,,
455365812,building,commercial,regular
,,,
455365812,name,Minatoya Building,regular
,,,
455365814,building,yes,regular
,,,
455365815,amenity,fast_food,regular
,,,
455365815,brand,Jack in the Box,regular
,,,
455365815,wikidata,Q1538507,brand
,,,
455365815,wikipedia,en:Jack in the Box,brand
,,,
455365815,building,yes,regular
,,,
455365815,cuisine,burger,regular
,,,
455365815,name,Jack in the Box,regular
,,,
455365815,takeaway,yes,regular
,,,
455365816,city,Honolulu,addr
,,,
455365816,housenumber,1161,addr
,,,
455365816,postcode,96814,addr
,,,
455365816,state,HI,addr
,,,
455365816,street,Young Street,addr
,,,
455365816,amenity,place_of_worship,regular
,,,
455365816,building,church,regular
,,,
455365816,denomination,pentecostal,regular
,,,
455365816,name,Door of Faith Church,regular
,,,
455365816,religion,christian,regular
,,,
455365816,service_times,Su 10:00,regular
,,,
455365817,building,commercial,regular
,,,
455365818,building,commercial,regular
,,,
455365819,city,Honolulu,addr
,,,
455365819,housenumber,1010,addr
,,,
455365819,postcode,96814,addr
,,,
455365819,state,HI,addr
,,,
455365819,street,Pensacola Street,addr
,,,
455365819,amenity,clinic,regular
,,,
455365819,building,commercial,regular
,,,
455365819,healthcare,clinic,regular
,,,
455365819,name,Kaiser Permanente Honolulu Clinic,regular
,,,
455365819,opening_hours,Mo-Fr 08:00-17:00,regular
,,,
455365819,operator,Kaiser Permanente,regular
,,,
455365819,phone,+1 808 432 2000,regular
,,,
455365819,website,http://www.kpinhawaii.com/locations/oahu/honolulu,regular
,,,
455365820,building,yes,regular
,,,
455365821,building,yes,regular
,,,
455365822,building,yes,regular
,,,
455365823,building,yes,regular
,,,
455365824,building,yes,regular
,,,
455365825,building,yes,regular
,,,
455365825,name,Medical Arts Building,regular
,,,
455365826,city,Honolulu,addr
,,,
455365826,housenumber,1039,addr
,,,
455365826,postcode,96814,addr
,,,
455365826,state,HI,addr
,,,
455365826,street,South King Street,addr
,,,
455365826,building,school,regular
,,,
455365826,name,Building F,regular
,,,
455365828,building,yes,regular
,,,
455365829,city,Honolulu,addr
,,,
455365829,housenumber,1039,addr
,,,
455365829,postcode,96814,addr
,,,
455365829,state,HI,addr
,,,
455365829,street,South King Street,addr
,,,
455365829,building,school,regular
,,,
455365829,name,P-10,regular
,,,
455365830,city,Honolulu,addr
,,,
455365830,housenumber,1039,addr
,,,
455365830,postcode,96814,addr
,,,
455365830,state,HI,addr
,,,
455365830,street,South King Street,addr
,,,
455365830,building,school,regular
,,,
455365830,name,Building J,regular
,,,
455365831,city,Honolulu,addr
,,,
455365831,housenumber,1039,addr
,,,
455365831,postcode,96814,addr
,,,
455365831,state,HI,addr
,,,
455365831,street,South King Street,addr
,,,
455365831,building,school,regular
,,,
455365831,name,Building D,regular
,,,
455365832,city,Honolulu,addr
,,,
455365832,housenumber,1039,addr
,,,
455365832,postcode,96814,addr
,,,
455365832,state,HI,addr
,,,
455365832,street,South King Street,addr
,,,
455365832,building,school,regular
,,,
455365832,name,Building M,regular
,,,
455365833,city,Honolulu,addr
,,,
455365833,housenumber,1039,addr
,,,
455365833,postcode,96814,addr
,,,
455365833,state,HI,addr
,,,
455365833,street,South King Street,addr
,,,
455365833,building,school,regular
,,,
455365833,name,Building H,regular
,,,
455494629,highway,footway,regular
,,,
455494629,surface,paved,regular
,,,
455495649,highway,footway,regular
,,,
455495650,highway,footway,regular
,,,
455575527,highway,service,regular
,,,
455575527,service,driveway,regular
,,,
455575528,highway,service,regular
,,,
455575528,service,driveway,regular
,,,
455575529,highway,service,regular
,,,
455575529,service,driveway,regular
,,,
455575530,highway,service,regular
,,,
455575530,service,parking_aisle,regular
,,,
455575530,surface,paved,regular
,,,
455575531,highway,service,regular
,,,
455575531,service,parking_aisle,regular
,,,
455575531,surface,paved,regular
,,,
455575532,highway,service,regular
,,,
455575532,service,parking_aisle,regular
,,,
455575532,surface,paved,regular
,,,
