id,key,value,type 
4726898230,natural,tree,regular
4726898230,type,palm,regular
4728614051,entrance,yes,regular
4728614058,entrance,yes,regular
4728614059,entrance,yes,regular
4728614061,entrance,yes,regular
4728614062,entrance,yes,regular
4728614066,entrance,yes,regular
4729947000,level,0,regular
4729947000,name,Jams world outlet,regular
4729947000,second_hand,no,regular
4729947000,shop,clothes,regular
4730083303,access,no,regular
4730083303,barrier,gate,regular
4730083303,bicycle,no,regular
4730083303,foot,no,regular
4733214222,amenity,restaurant,regular
4733214222,name,BEVY,regular
4733214223,name,PAIKO,regular
4733214223,shop,craft,regular
4738590101,amenity,cafe,regular
4738590101,name,Teapresso Bar,regular
4739435223,name,The Grand Islander by Hilton Grand Vacations,regular
4739435223,tourism,hotel,regular
4742626222,brand,Petco,regular
4742626222,name,Petco,regular
4742626222,opening_hours,Mo-Su 09:00-21:00,regular
4742626222,shop,pet,regular
4742640221,amenity,clinic,regular
4742640221,healthcare,clinic,regular
4742640221,name,Hale Nani Rehabilitation and Nursing Center,regular
4742640224,amenity,restaurant,regular
4742640224,cuisine,japanese;noodles,regular
4742640224,name,Santouka Ramen,regular
4742640224,opening_hours,Mo-Su 11:00-23:00,regular
4742640321,amenity,pharmacy,regular
4742640321,brand,Walgreens,regular
4742640321,healthcare,pharmacy,regular
4742640321,name,Walgreens,regular
4742640321,opening_hours,24/7,regular
4742640323,amenity,place_of_worship,regular
4742640323,name,Metro Christian Church,regular
4748003064,bench,yes,regular
4748003064,bus,yes,regular
4748003064,highway,bus_stop,regular
4748003064,name,Pensacola Street + Wilder Avenue,regular
4748003064,network,TheBus,regular
4748003064,operator,Oahu Transit Services,regular
4748003064,public_transport,platform,regular
4748003064,ref,309,regular
4748003064,shelter,yes,regular
4748003064,website,http://hea.thebus.org/nextbus.asp?s=309,regular
4748036305,bench,yes,regular
4748036305,bus,yes,regular
4748036305,highway,bus_stop,regular
4748036305,name,Pensacola Street + Opposite Hassinger Street,regular
4748036305,network,TheBus,regular
4748036305,operator,Oahu Transit Services,regular
4748036305,public_transport,platform,regular
4748036305,ref,310,regular
4748036305,shelter,yes,regular
4748036305,website,http://hea.thebus.org/nextbus.asp?s=310,regular
4748047961,bench,yes,regular
4748047961,bus,yes,regular
4748047961,highway,bus_stop,regular
4748047961,name,Pensacola Street + Lunalilo Street,regular
4748047961,network,TheBus,regular
4748047961,operator,Oahu Transit Services,regular
4748047961,public_transport,platform,regular
4748047961,ref,311,regular
4748047961,shelter,yes,regular
4748047961,website,http://hea.thebus.org/nextbus.asp?s=311,regular
4749243721,bench,yes,regular
4749243721,bus,yes,regular
4749243721,highway,bus_stop,regular
4749243721,name,Ward Avenue + Halekauwila Street,regular
4749243721,public_transport,platform,regular
4749243721,ref,844,regular
4749243721,website,http://hea.thebus.org/nextbus.asp?s=844,regular
4749243722,bench,yes,regular
4749243722,bus,yes,regular
4749243722,highway,bus_stop,regular
4749243722,name,Ward Avenue + Opposite Halekauwila Street,regular
4749243722,public_transport,platform,regular
4749243722,ref,767,regular
4749243722,shelter,no,regular
4749243722,website,http://hea.thebus.org/nextbus.asp?s=767,regular
4749278498,bench,yes,regular
4749278498,highway,bus_stop,regular
4749278498,name,South King Street + Ward Avenue,regular
4749278498,network,TheBus,regular
4749278498,operator,TheBus,regular
4749278498,ref,135,regular
4749278498,shelter,yes,regular
4749278498,website,http://hea.thebus.org/nextbus.asp?s=135,regular
4749328099,bench,yes,regular
4749328099,bus,yes,regular
4749328099,highway,bus_stop,regular
4749328099,name,South King Street + Pensacola Street,regular
4749328099,network,TheBus,regular
4749328099,operator,TheBus,regular
4749328099,public_transport,platform,regular
4749328099,ref,137,regular
4749328099,shelter,yes,regular
4749328099,website,http://hea.thebus.org/nextbus.asp?s=137,regular
4749332329,bench,yes,regular
4749332329,bus,yes,regular
4749332329,highway,bus_stop,regular
4749332329,name,Pensacola Street + Young Street,regular
4749332329,network,TheBus,regular
4749332329,operator,Oahu Transit Services,regular
4749332329,public_transport,platform,regular
4749332329,ref,2098,regular
4749332329,website,http://hea.thebus.org/nextbus.asp?s=2098,regular
4749399875,bench,yes,regular
4749399875,bus,yes,regular
4749399875,highway,bus_stop,regular
4749399875,name,Pensacola Street + South Beretania Street,regular
4749399875,network,TheBus,regular
4749399875,operator,Oahu Transit Services,regular
4749399875,public_transport,platform,regular
4749399875,ref,2097,regular
4749399875,shelter,no,regular
4749399875,website,http://hea.thebus.org/nextbus.asp?s=2097,regular
4749695006,amenity,restaurant,regular
4749695006,cuisine,contemporary,regular
4749695006,name,Bakery & Table,regular
4749695006,outdoor_seating,yes,regular
4749898337,amenity,restaurant,regular
4749898337,cuisine,chinese,regular
4749898337,name,Chun Wah Kam Noodle Factory,regular
4749898337,opening_hours,07:30-19:00,regular
4749898337,outdoor_seating,no,regular
4749898337,takeaway,yes,regular
4751864045,amenity,restaurant,regular
4751864045,name,Sekiya's Restaurant & Delicatessen,regular
4751864045,opening_hours,Su-Th 08:00-22:00; Fr-Sa 08:00-23:00,regular
4751879999,bench,yes,regular
4751879999,highway,bus_stop,regular
4751879999,name,Waialae Avenue + South King Street,regular
4751879999,network,TheBus,regular
4751879999,operator,TheBus,regular
4751879999,ref,2105,regular
4751879999,shelter,yes,regular
4751879999,website,http://hea.thebus.org/nextbus.asp?s=2105,regular
4753643896,bench,yes,regular
4753643896,bus,yes,regular
4753643896,highway,bus_stop,regular
4753643896,name,Auahi Street + Ward Avenue,regular
4753643896,network,TheBus,regular
4753643896,operator,TheBus,regular
4753643896,public_transport,platform,regular
4753643896,ref,845,regular
4753643896,website,http://hea.thebus.org/nextbus.asp?s=845,regular
4753643897,bench,yes,regular
4753643897,bus,yes,regular
4753643897,highway,bus_stop,regular
4753643897,name,Auahi Street + Kamakee Street,regular
4753643897,network,TheBus,regular
4753643897,operator,TheBus,regular
4753643897,public_transport,platform,regular
4753643897,ref,846,regular
4753643897,shelter,yes,regular
4753643897,website,http://hea.thebus.org/nextbus.asp?s=846,regular
4753643898,name,Martin & MacArthur,regular
4753643898,note,#2246,regular
4753643898,opening_hours,Mo-Sa 10:00-21:00; Su 10:00-18:00,regular
4753643898,shop,watches,regular
4758735746,highway,turning_circle,regular
4762799131,amenity,fountain,regular
4769313724,amenity,restaurant,regular
4769313724,cuisine,seafood,regular
4769313724,name,Nico’s Pier 38,regular
4769313724,phone,+1 808-540-1377,regular
4769313724,website,http://nicospier38.com/,regular
4770856482,name,Times Supermarket,regular
4770856482,shop,supermarket,regular
4771732256,name,Makiki Springs,regular
4771732256,natural,spring,regular
4771793655,name,DRFortress,regular
4771793655,office,telecommunication,regular
4777124532,access,no,regular
4777124532,barrier,gate,regular
4777124532,bicycle,no,regular
4777124532,foot,no,regular
4783968122,name,ホノルル空港,regular
4783968122,tourism,information,regular
4784122460,amenity,theatre,regular
4784122460,name,Kumu Kahua Theatre,regular
4784122460,phone,+1 808-536-4441,regular
4784122460,website,http://www.kumukahua.org/,regular
4785372432,name,Lulumahu Falls,regular
4785372432,waterway,waterfall,regular
4785746662,man_made,tower,regular
4789568805,amenity,bank,regular
4789568805,atm,yes,regular
4789568805,drive_through,no,regular
4789568805,name,First Hawaiian Bank,regular
4789568806,amenity,restaurant,regular
4789568806,cuisine,asian,regular
4789568806,name,Hale Vietnam,regular
4789568806,outdoor_seating,no,regular
4789568806,takeaway,yes,regular
4789568807,amenity,bank,regular
4789568807,atm,yes,regular
4789568807,drive_through,no,regular
4789568807,name,Bank of Hawaii,regular
4789568808,amenity,fast_food,regular
4789568808,cuisine,sandwich,regular
4789568808,drive_through,no,regular
4789568808,name,Subway,regular
4789568808,outdoor_seating,no,regular
4789568809,amenity,fast_food,regular
4789568809,brand,Popeyes,regular
4789568809,cuisine,chicken,regular
4789568809,delivery,no,regular
4789568809,drive_through,yes,regular
4789568809,name,Popeyes,regular
4789568809,official_name,Popeyes Louisiana Kitchen,regular
4789568809,outdoor_seating,no,regular
4789568809,takeaway,yes,regular
4793221142,amenity,restaurant,regular
4793221142,cuisine,regional,regular
4793221142,name,Grace’s Inn,regular
4793221142,takeaway,yes,regular
4793743271,natural,tree,regular
4793743272,natural,tree,regular
4793743273,natural,tree,regular
4793743274,natural,tree,regular
4793743275,natural,tree,regular
4793939988,name,"Ritz-Carlton Residences, Waikiki Beach",regular
4793939988,tourism,hotel,regular
4793939989,amenity,restaurant,regular
4793939989,name,Hard Rock Cafe,regular
4793939990,amenity,restaurant,regular
4793939990,name,Tommy Bahamas,regular
4793939991,amenity,restaurant,regular
4793939991,name,Ramen Nakamura,regular
4793939992,amenity,restaurant,regular
4793939992,name,Arnold's Beach Bar & Grill,regular
4793939997,name,Wyndham at Wahikiki Beach Walk,regular
4793939997,tourism,hotel,regular
4797445198,natural,tree,regular
4806643128,natural,tree,regular
4806643129,natural,tree,regular
4806643129,type,palm,regular
4806643130,highway,street_lamp,regular
4806643131,natural,tree,regular
4806643133,natural,tree,regular
4806643134,natural,tree,regular
4806643135,natural,tree,regular
4806643135,type,palm,regular
4806643136,natural,tree,regular
4806643137,amenity,waste_basket,regular
4806643141,natural,tree,regular
4810719708,alt_name,Nuuanu Post Office,regular
4810719708,amenity,post_office,regular
4810719708,name,Uptown Finance Station,regular
4810719708,opening_hours,"Mo-Fr 09:00-12:30,13:30-16:00; Sa-Su closed",regular
4810719708,operator,USPS,regular
4811034782,amenity,post_box,regular
4811034782,collection_times,Mo-Fr 16:00; Sa 14:00,regular
4811034782,operator,USPS,regular
4813805625,bench,yes,regular
4813805625,bus,yes,regular
4813805625,highway,bus_stop,regular
4813805625,name,Wilder Avenue + Piikoi Street,regular
4813805625,operator,TheBus,regular
4813805625,public_transport,platform,regular
4813805625,ref,308,regular
4813805625,shelter,no,regular
4813805625,tactile_paving,no,regular
4813805625,website,http://hea.thebus.org/nextbus.asp?s=308,regular
4814564447,bench,yes,regular
4814564447,highway,bus_stop,regular
4814564447,network,TheBus,regular
4814564447,operator,TheBus,regular
4814564447,ref,2904,regular
4814564447,shelter,yes,regular
4814568299,bench,yes,regular
4814568299,bus,yes,regular
4814568299,description,bus #4 west (eva) bound,regular
4814568299,highway,bus_stop,regular
4814568299,name,Thurston Avenue + Victoria Street,regular
4814568299,network,TheBus,regular
4814568299,operator,TheBus,regular
4814568299,public_transport,platform,regular
4814568299,ref,3682,regular
4814568299,route_ref,4,regular
4814568299,shelter,no,regular
4814570389,bench,yes,regular
4814570389,bus,yes,regular
4814570389,highway,bus_stop,regular
4814570389,name,Wilder Avenue + Makiki Street,regular
4814570389,network,TheBus,regular
4814570389,operator,TheBus,regular
4814570389,public_transport,platform,regular
4814570389,ref,305,regular
4814570389,shelter,yes,regular
4814570389,website,http://hea.thebus.org/nextbus.asp?s=305,regular
4814571963,bench,yes,regular
4814571963,bus,yes,regular
4814571963,highway,bus_stop,regular
4814571963,name,Wilder Avenue + Keeaumoku Street,regular
4814571963,network,TheBus,regular
4814571963,operator,TheBus,regular
4814571963,public_transport,platform,regular
4814571963,ref,306,regular
4814571963,shelter,yes,regular
4814571963,website,http://hea.thebus.org/nextbus.asp?s=306,regular
4814582064,bench,yes,regular
4814582064,bus,yes,regular
4814582064,highway,bus_stop,regular
4814582064,name,Wilder Avenue + Pensacola Street,regular
4814582064,network,TheBus,regular
4814582064,operator,TheBus,regular
4814582064,public_transport,platform,regular
4814582064,ref,3680,regular
4814582064,shelter,yes,regular
4814582064,website,http://hea.thebus.org/nextbus.asp?s=3680,regular
4814589074,bench,yes,regular
4814589074,bus,yes,regular
4814589074,description,bus # 4 West (eva) bound,regular
4814589074,highway,bus_stop,regular
4814589074,name,Victoria Street + Lunalilo Street,regular
4814589074,network,TheBus,regular
4814589074,operator,TheBus,regular
4814589074,public_transport,platform,regular
4814589074,ref,3683,regular
4814589074,route_ref,4,regular
4814589074,shelter,no,regular
4814589783,bench,yes,regular
4814589783,highway,bus_stop,regular
4814589783,network,TheBus,regular
4814589783,operator,TheBus,regular
4814589783,ref,316,regular
4814589783,shelter,yes,regular
4814599427,highway,bus_stop,regular
4814599427,name,Queen Emma Street + Vineyard Boulevard,regular
4814599427,network,TheBus,regular
4814599427,operator,Oahu Transit Services,regular
4814599427,ref,319,regular
4814599427,website,http://hea.thebus.org/nextbus.asp?s=319,regular
4814602029,bench,yes,regular
4814602029,highway,bus_stop,regular
4814602029,name,Vineyard Boulevard + Punchbowl Street,regular
4814602029,network,TheBus,regular
4814602029,operator,Oahu Transit Services,regular
4814602029,ref,320,regular
4814602029,website,http://hea.thebus.org/nextbus.asp?s=320,regular
4814602685,bench,yes,regular
4814602685,highway,bus_stop,regular
4814602685,name,Punchbowl Street + South Beretania Street,regular
4814602685,network,TheBus,regular
4814602685,operator,Oahu Transit Services,regular
4814602685,ref,322,regular
4814602685,shelter,no,regular
4814602685,website,http://hea.thebus.org/nextbus.asp?s=322,regular
4814610052,bench,yes,regular
4814610052,highway,bus_stop,regular
4814610052,name,Punchbowl Street + Main Library,regular
4814610052,network,TheBus,regular
4814610052,operator,Oahu Transit Services,regular
4814610052,ref,323,regular
4814610052,shelter,no,regular
4814610052,website,http://hea.thebus.org/nextbus.asp?s=323,regular
4814612664,highway,bus_stop,regular
4814612664,name,Punchbowl Street + South King Street,regular
4814612664,network,TheBus,regular
4814612664,operator,Oahu Transit Services,regular
4814612664,ref,324,regular
4814612664,shelter,no,regular
4814612664,website,http://hea.thebus.org/nextbus.asp?s=324,regular
4817855083,name,Kapālama Basin,regular
4817855083,natural,bay,regular
4825970128,amenity,fountain,regular
4826246819,bench,yes,regular
4826246819,highway,bus_stop,regular
4826246819,name,Bethel Street + South King Street,regular
4826246819,network,TheBus,regular
4826246819,operator,Oahu Transit Services,regular
4826246819,ref,330,regular
4826246819,shelter,no,regular
4826246819,website,http://hea.thebus.org/nextbus.asp?s=330,regular
4826249869,amenity,atm,regular
4826249869,USD,yes,currency
4826249869,description,outside on corner of building,regular
4826249869,drive_through,no,regular
4826249869,name,First Hawaiian Bank China Town Historic District,regular
4826249869,operator,First Hawaiian Bank,regular
4826264376,amenity,atm,regular
4826264376,USD,yes,currency
4826264376,description,outside facing street corner,regular
4826264376,drive_through,no,regular
4826264376,name,First Hawaiian Bank,regular
4826264376,operator,First Hawaiian Bank,regular
4829834742,amenity,atm,regular
4829834742,USD,yes,currency
4829834742,description,on outside of building facing parking lot,regular
4829834742,drive_through,no,regular
4829834742,name,First Hawaiian Bank,regular
4829834742,operator,First Hawaiian Bank,regular
4829839963,amenity,atm,regular
4829839963,USD,yes,currency
4829839963,description,on outside of building facing street,regular
4829839963,drive_through,no,regular
4829839963,name,First Hawaiian Bank,regular
4829839963,operator,FIrst Hawaiian Bank,regular
4829845370,amenity,atm,regular
4829845370,USD,yes,currency
4829845370,description,On outside of building facing street,regular
4829845370,drive_through,no,regular
4829845370,name,First Hawaiian Bank,regular
4829845370,operator,First Hawaiian Bank,regular
4829846175,bench,yes,regular
4829846175,highway,bus_stop,regular
4829846175,network,TheBus,regular
4829846175,operator,TheBus,regular
4829846175,shelter,yes,regular
4837814653,bench,no,regular
4837814653,highway,bus_stop,regular
4837814653,name,Punchbowl Street + Miller Street,regular
4837814653,network,TheBus,regular
4837814653,operator,Oahu Transit Services,regular
4837814653,ref,321,regular
4837814653,shelter,no,regular
4837814653,website,http://hea.thebus.org/nextbus.asp?s=321,regular
4840768136,natural,tree,regular
4840768136,species,Cinnamonium verum,regular
4840768137,amenity,bench,regular
4840768137,material,wood,regular
4840768138,natural,tree,regular
4840768138,species,Tabebuia Donnell-Smithii,regular
4840768139,natural,tree,regular
4840768139,species,Diospyros malibarica var. siamensis,regular
4840768140,natural,tree,regular
4840768140,species,Cinnamonium verum,regular
4840768142,natural,tree,regular
4840768142,species,Tabebuia Donnell-Smithii,regular
4840768143,natural,tree,regular
4840768143,species,Adenanthera Bicolor,regular
4840768145,pipeline,valve,regular
4840768145,substance,water,regular
4840768147,natural,tree,regular
4840768147,species,heterospathe elata,regular
4840768147,type,palm,regular
4840768149,natural,tree,regular
4840768149,species,Syagrus coronata,regular
4840768149,type,palm,regular
4840768151,natural,tree,regular
4840768151,species,Syagrus coronata,regular
4840768151,type,palm,regular
4840768152,amenity,bench,regular
4840768152,backrest,yes,regular
4840768152,colour,green,regular
4840768152,material,plastic,regular
4840768152,seats,3,regular
4840768153,natural,tree,regular
4840768153,species,Euginia Brasiliensis,regular
4842839288,name,Nijiya Supermarket,regular
4842839288,operator,Nijiya Supermarket,regular
4842839288,shop,supermarket,regular
4844610861,bench,yes,regular
4844610861,highway,bus_stop,regular
4844610861,network,TheBus,regular
4844610861,operator,TheBus,regular
4844610861,ref,856,regular
4844610861,shelter,no,regular
4844673695,bench,yes,regular
4844673695,highway,bus_stop,regular
4844673695,network,TheBus,regular
4844673695,operator,TheBus,regular
4844673695,shelter,yes,regular
4844686336,bench,yes,regular
4844686336,highway,bus_stop,regular
4844686336,network,TheBus,regular
4844686336,operator,TheBus,regular
4844686336,ref,858,regular
4844686336,shelter,no,regular
4844704790,bench,yes,regular
4844704790,bus,yes,regular
4844704790,highway,bus_stop,regular
4844704790,network,TheBus,regular
4844704790,operator,TheBus,regular
4844704790,public_transport,platform,regular
4844704790,ref,140,regular
4844704790,shelter,no,regular
4844714527,amenity,atm,regular
4844714527,USD,yes,currency
4844715473,bench,yes,regular
4844715473,highway,bus_stop,regular
4844715473,network,TheBus,regular
4844715473,operator,TheBus,regular
4844715473,ref,8456,regular
4844715473,shelter,no,regular
4844716642,bench,yes,regular
4844716642,bus,yes,regular
4844716642,highway,bus_stop,regular
4844716642,network,TheBus,regular
4844716642,operator,TheBus,regular
4844716642,public_transport,platform,regular
4844716642,ref,139,regular
4844716642,shelter,no,regular
4844719512,bench,yes,regular
4844719512,bus,yes,regular
4844719512,highway,bus_stop,regular
4844719512,network,TheBus,regular
4844719512,operator,TheBus,regular
4844719512,public_transport,platform,regular
4844719512,ref,852,regular
4844719512,shelter,yes,regular
4844721579,bench,yes,regular
4844721579,bus,yes,regular
4844721579,highway,bus_stop,regular
4844721579,network,TheBus,regular
4844721579,operator,TheBus,regular
4844721579,public_transport,platform,regular
4844721579,shelter,yes,regular
4844721595,bench,yes,regular
4844721595,bus,yes,regular
4844721595,highway,bus_stop,regular
4844721595,network,TheBus,regular
4844721595,operator,TheBus,regular
4844721595,public_transport,platform,regular
4844721595,ref,141,regular
4844721595,shelter,no,regular
4844724058,name,Hula Mart,regular
4844724058,shop,convenience,regular
4844724059,name,Upnext Wireless,regular
4844724059,shop,mobile_phone,regular
4844724059,website,https://www.upnextwireless.com/,regular
4844724060,name,Crown Time House,regular
4844724060,shop,watches,regular
4844724061,amenity,restaurant,regular
4844724061,cuisine,sushi,regular
4844724061,name,Aloha Sushi,regular
4844724061,takeaway,yes,regular
4844724062,name,Phiya's Spa: Hair Styling Salon,regular
4844724062,shop,hairdresser,regular
4844724063,name,Hair Salon,regular
4844724063,shop,hairdresser,regular
4844726073,bench,yes,regular
4844726073,bus,yes,regular
4844726073,highway,bus_stop,regular
4844726073,network,TheBus,regular
4844726073,operator,TheBus,regular
4844726073,public_transport,platform,regular
4844726073,ref,138,regular
4844726073,shelter,yes,regular
4844728014,bench,yes,regular
4844728014,bus,yes,regular
4844728014,highway,bus_stop,regular
4844728014,name,South King Street + Cooke Street,regular
4844728014,network,TheBus,regular
4844728014,operator,TheBus,regular
4844728014,public_transport,platform,regular
4844728014,ref,133,regular
4844728014,shelter,yes,regular
4844728921,bench,yes,regular
4844728921,highway,bus_stop,regular
4844728921,name,South King Street + South Street,regular
4844728921,network,TheBus,regular
4844728921,operator,Oahu Transit Services,regular
4844728921,ref,132,regular
4844728921,shelter,yes,regular
4844728921,website,http://hea.thebus.org/nextbus.asp?s=132,regular
4844735922,bench,yes,regular
4844735922,highway,bus_stop,regular
4844735922,name,South Hotel Street + Richards Street,regular
4844735922,network,TheBus,regular
4844735922,operator,Oahu Transit Services,regular
4844735922,ref,130,regular
4844735922,shelter,yes,regular
4844735922,website,http://hea.thebus.org/nextbus.asp?s=130,regular
4844738367,bench,no,regular
4844738367,highway,bus_stop,regular
4844738367,name,South Hotel Street + Bethel Street,regular
4844738367,network,TheBus,regular
4844738367,operator,Oahu Transit Services,regular
4844738367,ref,127,regular
4844738367,shelter,no,regular
4844738367,website,http://hea.thebus.org/nextbus.asp?s=127,regular
4844738368,bench,yes,regular
4844738368,highway,bus_stop,regular
4844738368,name,North Hotel Street + Smith Street,regular
4844738368,network,TheBus,regular
4844738368,operator,Oahu Transit Services,regular
4844738368,ref,126,regular
4844738368,shelter,no,regular
4844738368,website,http://hea.thebus.org/nextbus.asp?s=126,regular
4844743921,bench,yes,regular
4844743921,highway,bus_stop,regular
4844743921,name,North Hotel Street + River Street,regular
4844743921,network,TheBus,regular
4844743921,operator,Oahu Transit Services,regular
4844743921,ref,50,regular
4844743921,shelter,no,regular
4844743921,website,http://hea.thebus.org/nextbus.asp?s=50,regular
4844744623,bench,yes,regular
4844744623,highway,bus_stop,regular
4844744623,name,North Hotel Street + River Street,regular
4844744623,network,TheBus,regular
4844744623,operator,Oahu Transit Services,regular
4844744623,ref,125,regular
4844744623,shelter,no,regular
4844744623,website,http://hea.thebus.org/nextbus.asp?s=125,regular
4846714258,bench,yes,regular
4846714258,bus,yes,regular
4846714258,highway,bus_stop,regular
4846714258,name,Ala Moana Boulevard + Ala Moana Center,regular
4846714258,network,TheBus,regular
4846714258,operator,TheBus,regular
4846714258,public_transport,platform,regular
4846714258,ref,761,regular
4846714258,route_ref,6;8;19;20,regular
4846714258,shelter,yes,regular
4846714258,website,http://hea.thebus.org/nextbus.asp?s=761,regular
4846714259,bench,yes,regular
4846714259,bus,yes,regular
4846714259,highway,bus_stop,regular
4846714259,name,Ala Moana Boulevard + Ala Moana Center,regular
4846714259,network,TheBus,regular
4846714259,operator,TheBus,regular
4846714259,public_transport,platform,regular
4846714259,ref,428,regular
4846714259,route_ref,E;23;42;56;57;57A;60;65;88A;98A,regular
4846714259,shelter,yes,regular
4846714259,website,http://hea.thebus.org/nextbus.asp?s=428,regular
4850804546,bench,yes,regular
4850804546,bus,yes,regular
4850804546,highway,bus_stop,regular
4850804546,network,TheBus,regular
4850804546,operator,TheBus,regular
4850804546,public_transport,platform,regular
4850804546,ref,400,regular
4850804546,shelter,no,regular
4850807311,bench,yes,regular
4850807311,bus,yes,regular
4850807311,highway,bus_stop,regular
4850807311,network,TheBus,regular
4850807311,operator,TheBus,regular
4850807311,public_transport,platform,regular
4850807311,ref,3681,regular
4850807311,shelter,yes,regular
4850810320,bench,yes,regular
4850810320,bus,yes,regular
4850810320,highway,bus_stop,regular
4850810320,network,TheBus,regular
4850810320,operator,TheBus,regular
4850810320,public_transport,platform,regular
4850810320,ref,401,regular
4850810320,shelter,yes,regular
4850823127,bench,yes,regular
4850823127,bus,yes,regular
4850823127,highway,bus_stop,regular
4850823127,name,Pensacola Street + South King Street,regular
4850823127,network,TheBus,regular
4850823127,operator,TheBus,regular
4850823127,public_transport,platform,regular
4850823127,ref,2099,regular
4850823127,website,http://hea.thebus.org/nextbus.asp?s=2099,regular
4850858047,amenity,atm,regular
4850858047,USD,yes,currency
4850858047,drive_through,no,regular
4850858047,name,Territorial Savings Bank,regular
4850858047,operator,Territorial Savings_Bank,regular
4854201521,bench,yes,regular
4854201521,highway,bus_stop,regular
4854201521,name,Nimitz Highway + Opposite Paiea Street,regular
4854201521,network,TheBus,regular
4854201521,operator,TheBus,regular
4854201521,ref,469,regular
4854201521,website,http://hea.thebus.org/nextbus.asp?s=469,regular
4854450221,amenity,bank,regular
4854450221,name,Hawaiian Airlines FCU,regular
4854481090,barrier,chain,regular
4856630522,bench,yes,regular
4856630522,highway,bus_stop,regular
4856630522,name,North King Street + North Beretania Street,regular
4856630522,network,TheBus,regular
4856630522,operator,TheBus,regular
4856630522,ref,52,regular
4856630522,shelter,yes,regular
4856630526,bench,yes,regular
4856630526,bus,yes,regular
4856630526,highway,bus_stop,regular
4856630526,name,South Beretania Street + Alapai Street,regular
4856630526,network,TheBus,regular
4856630526,operator,Oahu Transit Services,regular
4856630526,public_transport,platform,regular
4856630526,ref,44,regular
4856630526,shelter,no,regular
4856630526,website,http://hea.thebus.org/nextbus.asp?s=44,regular
4856630527,bench,yes,regular
4856630527,bus,yes,regular
4856630527,highway,bus_stop,regular
4856630527,network,TheBus,regular
4856630527,operator,TheBus,regular
4856630527,public_transport,platform,regular
4856630527,ref,41,regular
4856630527,shelter,yes,regular
4856639755,bench,yes,regular
4856639755,highway,bus_stop,regular
4856639755,name,South Beretania Street + Artesian Street,regular
4856639755,network,TheBus,regular
4856639755,operator,TheBus,regular
4856639755,ref,814,regular
4856639755,shelter,yes,regular
4856639755,website,http://hea.thebus.org/nextbus.asp?s=814,regular
4856639756,bench,yes,regular
4856639756,highway,bus_stop,regular
4856639756,network,TheBus,regular
4856639756,operator,TheBus,regular
4856639756,ref,813,regular
4856639756,shelter,yes,regular
4856639757,bench,no,regular
4856639757,highway,bus_stop,regular
4856639757,network,TheBus,regular
4856639757,operator,TheBus,regular
4856639757,shelter,no,regular
4856651826,bench,yes,regular
4856651826,highway,bus_stop,regular
4856651826,network,TheBus,regular
4856651826,operator,TheBus,regular
4856651826,shelter,no,regular
4856651827,bench,yes,regular
4856651827,highway,bus_stop,regular
4856651827,network,TheBus,regular
4856651827,operator,TheBus,regular
4856651827,ref,2850,regular
4856651827,shelter,yes,regular
4856651828,bench,yes,regular
4856651828,highway,bus_stop,regular
4856651828,network,TheBus,regular
4856651828,operator,TheBus,regular
4856651828,shelter,no,regular
4856651829,bench,yes,regular
4856651829,highway,bus_stop,regular
4856651829,network,TheBus,regular
4856651829,operator,TheBus,regular
4856651829,shelter,yes,regular
4856651830,bench,yes,regular
4856651830,highway,bus_stop,regular
4856651830,network,TheBus,regular
4856651830,operator,TheBus,regular
4856651830,ref,2849,regular
4856651830,shelter,yes,regular
4858617384,amenity,parking_entrance,regular
4858617385,amenity,parking_entrance,regular
4858617639,amenity,parking_entrance,regular
4858617640,amenity,parking_entrance,regular
4858872221,amenity,restaurant,regular
4858872221,cuisine,american,regular
4858872221,name,Hard Rock Café,regular
4858880515,amenity,cafe,regular
4858880515,brand,Starbucks,regular
4858880515,cuisine,coffee_shop,regular
4858880515,name,Starbucks,regular
4858880515,official_name,Starbucks Coffee,regular
4858880515,takeaway,yes,regular
4865438642,amenity,school,regular
4865438642,name,Kalihi Kai Elementary School,regular
4865471231,bench,yes,regular
4865471231,highway,bus_stop,regular
4865471231,network,TheBus,regular
4865471231,operator,TheBus,regular
4865471231,ref,579,regular
4865471231,shelter,yes,regular
4865471232,bench,yes,regular
4865471232,highway,bus_stop,regular
4865471232,network,TheBus,regular
4865471232,operator,TheBus,regular
4865471232,ref,453,regular
4865471232,shelter,yes,regular
4865471233,bench,yes,regular
4865471233,highway,bus_stop,regular
4865471233,network,TheBus,regular
4865471233,operator,TheBus,regular
4865471233,ref,451,regular
4865471233,shelter,yes,regular
4865471234,bench,yes,regular
4865471234,highway,bus_stop,regular
4865471234,network,TheBus,regular
4865471234,operator,TheBus,regular
4865471234,ref,450,regular
4865471234,shelter,no,regular
4865471235,bench,yes,regular
4865471235,highway,bus_stop,regular
4865471235,network,TheBus,regular
4865471235,operator,TheBus,regular
4865471235,ref,449,regular
4865471235,shelter,no,regular
4865471236,bench,yes,regular
4865471236,highway,bus_stop,regular
4865471236,network,TheBus,regular
4865471236,operator,TheBus,regular
4865471236,ref,482,regular
4865471236,shelter,yes,regular
4865471241,bench,yes,regular
4865471241,highway,bus_stop,regular
4865471241,network,TheBus,regular
4865471241,operator,TheBus,regular
4865471241,ref,583,regular
4865471241,shelter,yes,regular
4865471242,bench,yes,regular
